1989.0,Gunnison,82732.5
1989.0,Hinsdale,81362.5
1989.0,Huerfano,32284.999999999996
1989.0,Jackson,51072.5
1989.0,Jefferson,86995.0
1989.0,Kiowa,21057.5
1989.0,Kit Carson,47390.0
1989.0,La Plata,82570.0
1989.0,Lake,50780.0
1989.0,Larimer,85627.5
1989.0,Las Animas,41839.99999999999
1989.0,Lincoln,42735.0
1989.0,Logan,46027.5
1989.0,Mesa,63172.5
1989.0,Mineral,49017.5
1989.0,Moffat,63302.50000000001
1989.0,Montezuma,57142.5
1989.0,Montrose,60320.0
1989.0,Morgan,53184.99999999999
1989.0,Otero,36752.5
1989.0,Ouray,85727.5
1989.0,Park,73917.5
1989.0,Phillips,41507.49999999999
1989.0,Pitkin,352862.49999999994
1989.0,Prowers,39490.0
1989.0,Pueblo,53930.0
1989.0,Rio Blanco,65532.5
1989.0,Rio Grande,44254.99999999999
1989.0,Routt,93877.5
1989.0,Saguache,35177.49999999999
1989.0,San Juan,52500.0
1989.0,San Miguel,123582.5
1989.0,Sedgwick,30394.999999999996
1989.0,Summit,122074.99999999999
1989.0,Teller,87910.0
1989.0,Washington,37290.0
1989.0,Weld,66817.5
1989.0,Yuma,49304.99999999999
1990.0,Adams,67742.49999999999
1990.0,Alamosa,47370.0
1990.0,Arapahoe,87880.0
1990.0,Archuleta,73742.5
1990.0,Baca,30407.5
1990.0,Bent,25240.000000000004
1990.0,Boulder,123525.0
1990.0,Broomfield,83737.5
1990.0,Chaffee,60487.5
1990.0,Cheyenne,35379.99999999999
1990.0,Clear Creek,86245.0
1990.0,Conejos,32295.0
1990.0,Costilla,32722.500000000004
1990.0,Crowley,24672.5
1990.0,Custer,53287.5
1990.0,Delta,50509.99999999999
1990.0,Denver,73462.5
1990.0,Dolores,37825.0
1990.0,Douglas,110060.0
1990.0,Eagle,129215.0
1990.0,El Paso,80509.99999999999
1990.0,Elbert,83022.5
1990.0,Fremont,55597.5
1990.0,Garfield,89745.0
1990.0,Gilpin,70832.50000000001
1990.0,Grand,80092.5
1990.0,Gunnison,81009.99999999999
1990.0,Hinsdale,80155.0
1990.0,Huerfano,32659.999999999996
1990.0,Jackson,50022.5
1990.0,Jefferson,87735.0
1990.0,Kiowa,21242.5
1990.0,Kit Carson,46302.5
1990.0,La Plata,81740.00000000001
1990.0,Lake,49657.5
1990.0,Larimer,82395.0
1990.0,Las Animas,42030.0
1990.0,Lincoln,42225.0
1990.0,Logan,44670.0
1990.0,Mesa,61577.5
1990.0,Mineral,49445.0
1990.0,Moffat,59760.0
1990.0,Montezuma,56117.5
1990.0,Montrose,59405.0
1990.0,Morgan,52144.99999999999
1990.0,Otero,36577.5
1990.0,Ouray,85337.49999999999
1990.0,Park,75150.0
1990.0,Phillips,40722.50000000001
1990.0,Pitkin,355662.5
1990.0,Prowers,38672.5
1990.0,Pueblo,50377.5
1990.0,Rio Blanco,62292.50000000001
1990.0,Rio Grande,44364.99999999999
1990.0,Routt,93384.99999999999
1990.0,Saguache,35315.0
1990.0,San Juan,50882.5
1990.0,San Miguel,124667.49999999999
1990.0,Sedgwick,29622.5
1990.0,Summit,120582.50000000001
1990.0,Teller,83164.99999999999
1990.0,Washington,36775.0
1990.0,Weld,66289.99999999999
1990.0,Yuma,47935.0
1991.0,Adams,70232.5
1991.0,Alamosa,48364.99999999999
1991.0,Arapahoe,90002.5
1991.0,Archuleta,76914.99999999999
1991.0,Baca,31010.0
1991.0,Bent,25992.5
1991.0,Boulder,128502.5
1991.0,Broomfield,86577.50000000001
1991.0,Chaffee,63017.5
1991.0,Cheyenne,36462.5
1991.0,Clear Creek,88337.49999999999
1991.0,Conejos,33640.0
1991.0,Costilla,33629.99999999999
1991.0,Crowley,25732.5
1991.0,Custer,55612.50000000001
1991.0,Delta,52597.5
1991.0,Denver,76252.5
1991.0,Dolores,39452.5
1991.0,Douglas,114472.5
1991.0,Eagle,134747.5
1991.0,El Paso,81817.5
1991.0,Elbert,86837.5
1991.0,Fremont,57735.0
1991.0,Garfield,93265.0
1991.0,Gilpin,73577.5
1991.0,Grand,83369.99999999999
1991.0,Gunnison,83995.0
1991.0,Hinsdale,83230.0
1991.0,Huerfano,34087.5
1991.0,Jackson,51007.5
